date_created,assetSlug,price
2023-08-14T23:50:08.344392Z,cardano,0.290556
2023-08-15T23:50:08.736859Z,cardano,0.281773
2023-08-16T23:50:07.581732Z,cardano,0.274753
2023-08-17T23:50:08.647128Z,cardano,0.254533
2023-08-18T23:50:08.540453Z,cardano,0.263462
2023-08-19T23:50:06.815151Z,cardano,0.268351
2023-08-20T23:50:07.944684Z,cardano,0.270616
2023-08-21T23:50:07.53588Z,cardano,0.263102
2023-08-22T23:50:07.187053Z,cardano,0.258112
2023-08-23T23:50:07.6391Z,cardano,0.268273
2023-08-24T23:50:07.484432Z,cardano,0.265447
2023-08-25T23:50:08.50716Z,cardano,0.261122
2023-08-26T23:50:07.23348Z,cardano,0.260612
2023-08-27T23:50:08.616091Z,cardano,0.263122
2023-08-28T23:50:09.519668Z,cardano,0.267548
2023-08-29T23:50:07.590199Z,cardano,0.271676
2023-08-30T23:50:06.970692Z,cardano,0.265669
2023-08-31T23:50:07.924626Z,cardano,0.255069
2023-09-01T23:50:07.055035Z,cardano,0.255301
2023-09-02T23:50:07.904597Z,cardano,0.256318
2023-09-03T23:50:07.998582Z,cardano,0.25571
2023-09-04T23:50:07.06887Z,cardano,0.255626
2023-09-05T23:50:06.644245Z,cardano,0.257406
2023-09-06T23:50:08.386773Z,cardano,0.257574
2023-09-07T23:50:07.107926Z,cardano,0.257293
2023-09-08T23:50:06.573753Z,cardano,0.254385
2023-09-09T23:50:08.129613Z,cardano,0.253304
2023-09-10T23:50:07.398862Z,cardano,0.249068
2023-09-11T23:50:07.585356Z,cardano,0.241451
2023-09-12T23:50:08.006482Z,cardano,0.245684
2023-09-13T23:50:09.522138Z,cardano,0.248699
2023-09-14T23:50:09.469601Z,cardano,0.251093
2023-09-15T23:50:08.403909Z,cardano,0.250572
2023-09-16T23:50:07.77151Z,cardano,0.250175
2023-09-17T23:50:07.99989Z,cardano,0.246714
2023-09-18T23:50:07.726892Z,cardano,0.251625
2023-09-19T23:50:07.881959Z,cardano,0.255041
2023-09-20T23:50:09.442965Z,cardano,0.251499
2023-09-21T23:50:08.271294Z,cardano,0.24532
2023-09-22T23:50:07.66921Z,cardano,0.244994
2023-09-23T23:50:07.759712Z,cardano,0.245955
2023-09-24T23:50:07.064445Z,cardano,0.24243
2023-09-25T23:50:06.943853Z,cardano,0.245516
2023-09-26T23:50:08.471464Z,cardano,0.245424
2023-09-27T23:50:07.51606Z,cardano,0.2449
2023-09-28T23:50:06.559198Z,cardano,0.24883
2023-09-29T23:50:07.131577Z,cardano,0.249478
2023-09-30T23:50:08.31913Z,cardano,0.253765
2023-10-01T23:50:08.444273Z,cardano,0.266128
2023-10-02T23:50:08.207033Z,cardano,0.259558
2023-10-03T23:50:11.012801Z,cardano,0.261433
2023-10-04T23:50:07.016531Z,cardano,0.259465
2023-10-05T23:50:08.55662Z,cardano,0.260189
2023-10-06T23:50:09.058302Z,cardano,0.264808
2023-10-07T23:50:10.240786Z,cardano,0.258785
2023-10-08T23:50:11.824514Z,cardano,0.256567
2023-10-09T23:50:07.678592Z,cardano,0.252004
2023-10-10T23:50:10.387915Z,cardano,0.249049
2023-10-11T23:50:07.889157Z,cardano,0.247739
2023-10-12T23:50:07.472417Z,cardano,0.245708
2023-10-13T23:50:09.189951Z,cardano,0.245941
2023-10-14T23:50:08.78606Z,cardano,0.247084
2023-10-15T23:50:08.417613Z,cardano,0.247257
2023-10-16T23:50:22.606864Z,cardano,0.251512
2023-10-17T23:50:09.58894Z,cardano,0.246543
2023-10-18T23:50:08.256921Z,cardano,0.243243
2023-10-19T23:50:11.179442Z,cardano,0.247034
2023-10-20T23:50:07.969972Z,cardano,0.251238
2023-10-21T23:50:07.683203Z,cardano,0.258376
2023-10-22T23:50:10.276199Z,cardano,0.263759
2023-10-23T23:50:07.326884Z,cardano,0.278349
2023-10-24T23:50:07.731827Z,cardano,0.27896
2023-10-25T23:50:06.590404Z,cardano,0.280157
2023-10-26T23:50:08.389565Z,cardano,0.287112
2023-10-27T23:50:08.174673Z,cardano,0.2895
2023-10-28T23:50:12.011999Z,cardano,0.290751
2023-10-29T23:50:06.635823Z,cardano,0.295209
2023-10-30T23:50:07.062419Z,cardano,0.302746
2023-10-31T23:40:10.480691Z,cardano,0.292065
2023-11-01T23:50:08.788686Z,cardano,0.307489
2023-11-02T23:50:11.233157Z,cardano,0.32374
2023-11-03T23:50:07.603729Z,cardano,0.328662
2023-11-04T23:50:10.002271Z,cardano,0.328799
2023-11-05T23:50:07.479346Z,cardano,0.343279
2023-11-06T23:50:09.4974Z,cardano,0.362275
2023-11-07T23:50:20.057302Z,cardano,0.351161
2023-11-08T23:50:08.088852Z,cardano,0.357325
2023-11-09T23:50:14.804368Z,cardano,0.367264
2023-11-10T23:50:13.961869Z,cardano,0.386585
2023-11-11T23:50:07.245726Z,cardano,0.382931
2023-11-12T23:40:08.85835Z,cardano,0.381326
2023-11-13T23:40:11.361082Z,cardano,0.359203
2023-11-14T23:50:11.584941Z,cardano,0.357951
2023-11-15T23:40:11.989437Z,cardano,0.378446
2023-11-16T23:40:22.693074Z,cardano,0.367128
2023-11-17T23:50:23.331107Z,cardano,0.366555
2023-11-18T23:50:23.708367Z,cardano,0.377659
2023-11-19T23:50:23.919827Z,cardano,0.384741
2023-11-20T23:50:24.239242Z,cardano,0.378578
2023-11-21T23:50:27.429254Z,cardano,0.35988
2023-11-22T23:50:25.614641Z,cardano,0.380227
2023-11-23T20:30:24.400501Z,cardano,0.381253
2023-11-24T22:18:31.360917Z,cardano,0.387162
2023-11-25T23:50:25.180296Z,cardano,0.394466
2023-11-26T23:50:26.557266Z,cardano,0.387959
2023-11-27T23:50:30.030373Z,cardano,0.377615
2023-11-28T23:51:08.572566Z,cardano,0.384489
2023-11-29T23:51:09.502813Z,cardano,0.381996
2023-11-30T23:51:05.897379Z,cardano,0.37564
2023-12-01T23:51:09.649282Z,cardano,0.383779
2023-12-02T23:51:07.727019Z,cardano,0.397905
2023-12-03T23:51:11.906089Z,cardano,0.39529
2023-12-04T23:51:13.970299Z,cardano,0.40712
2023-12-05T23:51:13.478063Z,cardano,0.424633
2023-12-06T22:17:11.418448Z,cardano,0.447764
2023-12-07T23:51:22.961989Z,cardano,0.456862
2023-12-08T23:51:14.746297Z,cardano,0.548389
2023-12-09T23:51:10.342474Z,cardano,0.578124
2023-12-10T23:51:12.64845Z,cardano,0.594675
2023-12-11T23:51:18.079167Z,cardano,0.55025
2023-12-12T23:51:13.304098Z,cardano,0.575393
2023-12-13T23:53:59.162229Z,cardano,0.65854
2023-12-14T23:53:33.367055Z,cardano,0.642242
2023-12-15T23:53:58.914847Z,cardano,0.602628
2023-12-16T23:53:35.412836Z,cardano,0.604918
2023-12-17T23:53:39.727058Z,cardano,0.580907
2023-12-18T23:53:40.546681Z,cardano,0.599698
2023-12-19T23:53:42.271061Z,cardano,0.575135
2023-12-20T23:53:16.426282Z,cardano,0.589475
2023-12-21T23:53:46.826325Z,cardano,0.636002
2023-12-22T23:53:40.254915Z,cardano,0.623897
2023-12-23T23:53:48.309463Z,cardano,0.615536
2023-12-24T23:53:35.492788Z,cardano,0.59458
2023-12-25T23:53:37.988698Z,cardano,0.62565
2023-12-26T23:53:46.074907Z,cardano,0.607606
2023-12-27T23:53:38.842035Z,cardano,0.631977
2023-12-28T23:53:50.918798Z,cardano,0.620012
2023-12-29T23:53:58.016798Z,cardano,0.607607
2023-12-30T23:53:38.719613Z,cardano,0.602635
2023-12-31T23:54:07.98Z,cardano,0.592572
2024-01-01T23:53:47.594127Z,cardano,0.622491
2024-01-02T23:53:53.488727Z,cardano,0.605354
2024-01-03T23:53:58.897614Z,cardano,0.555976
2024-01-04T23:54:01.738324Z,cardano,0.569805
2024-01-05T23:54:07.959597Z,cardano,0.538858
2024-01-06T23:53:42.489517Z,cardano,0.522414
2024-01-07T23:53:39.516963Z,cardano,0.490992
2024-01-08T23:53:55.152446Z,cardano,0.541057
2024-01-09T23:53:47.07514Z,cardano,0.509702
2024-01-10T23:53:49.835666Z,cardano,0.57185
2024-01-11T23:54:05.723892Z,cardano,0.58236
2024-01-12T23:54:40.699719Z,cardano,0.546185
2024-01-13T23:54:42.960626Z,cardano,0.54832
2024-01-14T23:53:43.651296Z,cardano,0.527852
2024-01-15T23:53:43.35154Z,cardano,0.529001
2024-01-16T23:54:18.441836Z,cardano,0.53552
2024-01-17T23:54:23.733568Z,cardano,0.526529
2024-01-18T23:54:15.880575Z,cardano,0.502073
2024-01-19T23:54:07.897381Z,cardano,0.500532
2024-01-20T23:54:01.027463Z,cardano,0.515241
2024-01-21T23:53:59.596798Z,cardano,0.503913
2024-01-22T23:54:28.023255Z,cardano,0.477187
2024-01-23T23:54:43.315932Z,cardano,0.475825
2024-01-24T23:55:31.376079Z,cardano,0.476726
2024-01-25T23:55:44.506539Z,cardano,0.466362
2024-01-26T23:54:43.809411Z,cardano,0.484596
2024-01-27T23:54:36.823906Z,cardano,0.485915
2024-01-28T23:54:38.206745Z,cardano,0.489608
2024-01-29T23:55:46.952152Z,cardano,0.524868
2024-01-30T23:55:41.048751Z,cardano,0.513723
2024-01-31T23:54:59.082625Z,cardano,0.498883
2024-02-01T23:54:52.999613Z,cardano,0.505832
2024-02-02T23:54:38.499873Z,cardano,0.513825
2024-02-03T23:54:44.897458Z,cardano,0.512204
2024-02-04T23:54:53.170195Z,cardano,0.495095
2024-02-05T23:54:50.255585Z,cardano,0.492765
2024-02-06T23:55:48.614095Z,cardano,0.498698
2024-02-07T23:55:03.02841Z,cardano,0.502125
2024-02-08T23:54:59.315969Z,cardano,0.528259
2024-02-09T23:55:27.732187Z,cardano,0.54066
2024-02-10T23:54:55.538566Z,cardano,0.550399
2024-02-11T23:54:54.900101Z,cardano,0.540437
2024-02-12T23:55:05.750519Z,cardano,0.559381
2024-02-13T23:55:36.310942Z,cardano,0.545163
2024-02-14T23:55:15.394794Z,cardano,0.576598
2024-02-15T23:55:09.983105Z,cardano,0.60682
2024-02-16T23:55:17.480684Z,cardano,0.599074
2024-02-17T23:55:08.240081Z,cardano,0.607828
2024-02-18T23:55:16.614573Z,cardano,0.619101
2024-02-19T23:55:31.432844Z,cardano,0.631301
2024-02-20T23:55:42.813607Z,cardano,0.62298
2024-02-21T23:55:37.655833Z,cardano,0.600116
2024-02-22T23:55:40.212134Z,cardano,0.587351
2024-02-23T23:55:46.010448Z,cardano,0.58501
2024-02-24T23:55:41.721326Z,cardano,0.596496
2024-02-25T23:55:22.495531Z,cardano,0.592099
2024-02-26T23:55:40.710059Z,cardano,0.618496
2024-02-27T23:56:01.773986Z,cardano,0.624122
2024-02-28T23:55:46.485843Z,cardano,0.629455
2024-02-29T23:55:40.754307Z,cardano,0.6591
2023-10-31T23:45:29.720207Z,celestia,2.39
2023-11-01T23:58:07.432525Z,celestia,2.52
2023-11-02T23:47:54.241674Z,celestia,2.36
2023-11-03T23:55:46.724438Z,celestia,2.39
2023-11-04T23:36:14.766522Z,celestia,2.43
2023-11-05T23:56:47.416217Z,celestia,2.31
2023-11-06T23:27:09.728746Z,celestia,2.37
2023-11-07T23:48:46.325837Z,celestia,2.33
2023-11-08T23:48:04.002822Z,celestia,2.39
2023-11-09T22:55:00.462184Z,celestia,2.38
2023-11-10T23:25:23.75423Z,celestia,3.09
2023-11-11T23:58:58.71757Z,celestia,3.88
2023-11-12T23:06:56.98039Z,celestia,4.68
2023-11-13T23:57:55.224289Z,celestia,4.65
2023-11-14T23:57:34.884945Z,celestia,6.08
2023-11-15T22:43:12.330122Z,celestia,5.97
2023-11-16T23:38:28.875493Z,celestia,5.71
2023-11-17T22:45:02.857724Z,celestia,6.62
2023-11-18T23:56:14.80046Z,celestia,7.12
2023-11-19T23:57:23.104218Z,celestia,6.85
2023-11-20T23:27:03.549416Z,celestia,6.1
2023-11-21T23:58:07.893547Z,celestia,5.27
2023-11-22T23:07:13.36297Z,celestia,6.08
2023-11-23T20:32:04.011426Z,celestia,5.78
2023-11-24T23:47:18.49821Z,celestia,5.52
2023-11-25T23:46:45.508911Z,celestia,5.92
2023-11-26T23:47:39.279781Z,celestia,5.45
2023-11-27T23:57:20.873667Z,celestia,5.9
2023-11-28T23:38:54.570317Z,celestia,6.28
2023-11-29T23:38:32.129092Z,celestia,6.06
2023-11-30T23:17:23.884715Z,celestia,6.33
2023-12-01T23:48:02.574779Z,celestia,7.07
2023-12-02T23:37:21.342017Z,celestia,8.87
2023-12-03T23:26:57.262088Z,celestia,8.56
2023-12-04T23:58:17.916578Z,celestia,8.82
2023-12-05T23:48:55.27694Z,celestia,10.4
2023-12-06T23:58:01.499298Z,celestia,9.68
2023-12-07T22:45:42.41112Z,celestia,9.5
2023-12-08T23:56:17.927458Z,celestia,9.3
2023-12-09T23:58:04.717847Z,celestia,9.3
2023-12-10T23:47:39.67131Z,celestia,9.84
2023-12-11T23:48:29.554632Z,celestia,10.92
2023-12-12T23:37:59.7827Z,celestia,12.25
2023-12-13T23:52:21.727065Z,celestia,12.13
2023-12-14T23:51:56.935364Z,celestia,14.01
2023-12-15T23:52:21.455572Z,celestia,13.14
2023-12-16T23:52:00.243131Z,celestia,12.96
2023-12-17T23:52:00.931181Z,celestia,12.74
2023-12-18T23:52:02.467258Z,celestia,12.58
2023-12-19T23:51:59.532736Z,celestia,11.7
2023-12-20T23:51:35.805862Z,celestia,13.07
2023-12-21T23:52:07.661149Z,celestia,12.79
2023-12-22T23:52:00.251275Z,celestia,12.45
2023-12-23T23:52:07.478665Z,celestia,12.32
2023-12-24T23:51:57.385801Z,celestia,14.25
2023-12-25T23:51:58.352707Z,celestia,13.74
2023-12-26T23:52:03.175961Z,celestia,12.74
2023-12-27T23:52:00.167212Z,celestia,12.61
2023-12-28T23:52:07.204478Z,celestia,11.92
2023-12-29T23:52:14.071391Z,celestia,12.36
2023-12-30T23:51:55.701947Z,celestia,11.94
2023-12-31T23:52:24.821652Z,celestia,11.84
2024-01-01T23:52:05.794712Z,celestia,13.96
2024-01-02T23:52:07.903476Z,celestia,12.73
2024-01-03T23:52:12.418806Z,celestia,12.16
2024-01-04T23:52:14.124624Z,celestia,15.62
2024-01-05T23:52:19.882397Z,celestia,15.54
2024-01-06T23:52:01.632747Z,celestia,14.26
2024-01-07T23:51:56.932054Z,celestia,14.2
2024-01-08T23:52:05.675796Z,celestia,14.14
2024-01-09T23:52:00.566588Z,celestia,14.96
2024-01-10T23:52:05.363551Z,celestia,16.41
2024-01-11T23:52:17.075385Z,celestia,16.02
2024-01-12T23:52:23.904839Z,celestia,16.27
2024-01-13T23:52:25.242178Z,celestia,18.38
2024-01-14T23:51:54.377877Z,celestia,18.14
2024-01-15T23:51:54.94707Z,celestia,19.14
2024-01-16T23:52:24.931782Z,celestia,18.81
2024-01-17T23:52:19.89827Z,celestia,18.17
2024-01-18T23:52:14.974124Z,celestia,16.87
2024-01-19T23:52:13.811131Z,celestia,17.75
2024-01-20T23:52:05.689289Z,celestia,17.55
2024-01-21T23:52:03.089119Z,celestia,16.85
2024-01-22T23:52:24.740869Z,celestia,15.2
2024-01-23T23:52:35.985463Z,celestia,16.25
2024-01-24T23:52:57.941252Z,celestia,16.32
2024-01-25T23:53:12.078804Z,celestia,15.19
2024-01-26T23:52:37.964533Z,celestia,16.53
2024-01-27T23:52:34.770771Z,celestia,17.04
2024-01-28T23:52:35.855757Z,celestia,17.0
2024-01-29T23:53:06.535877Z,celestia,17.99
2024-01-30T23:53:05.469741Z,celestia,17.82
2024-01-31T23:52:51.395489Z,celestia,16.19
2024-02-01T23:52:43.016573Z,celestia,16.89
2024-02-02T23:52:35.832395Z,celestia,17.65
2024-02-03T23:52:42.618108Z,celestia,17.72
2024-02-04T23:52:45.753927Z,celestia,17.42
2024-02-05T23:52:37.82361Z,celestia,17.7
2024-02-06T23:53:33.474862Z,celestia,17.4
2024-02-07T23:52:50.277341Z,celestia,18.74
2024-02-08T23:52:43.798353Z,celestia,20.2
2024-02-09T23:53:11.691534Z,celestia,19.74
2024-02-10T23:52:49.299115Z,celestia,19.84
2024-02-11T23:52:44.697842Z,celestia,19.43
2024-02-12T23:52:53.18997Z,celestia,19.64
2024-02-13T23:53:25.238932Z,celestia,19.03
2024-02-14T23:52:58.528278Z,celestia,19.21
2024-02-15T23:52:51.719997Z,celestia,18.28
2024-02-16T23:52:55.346863Z,celestia,18.47
2024-02-17T23:52:50.264732Z,celestia,18.53
2024-02-18T23:52:52.01866Z,celestia,18.7
2024-02-19T23:53:00.224516Z,celestia,18.8
2024-02-20T23:53:13.629871Z,celestia,17.99
2024-02-21T23:53:09.853802Z,celestia,17.38
2024-02-22T23:53:03.662956Z,celestia,16.94
2024-02-23T23:53:14.535253Z,celestia,16.44
2024-02-24T23:53:07.805678Z,celestia,17.02
2024-02-25T23:52:59.910282Z,celestia,16.81
2024-02-26T23:53:09.453493Z,celestia,17.31
2024-02-27T23:53:29.931504Z,celestia,17.03
2024-02-28T23:53:18.791892Z,celestia,16.47
2024-02-29T23:53:14.749469Z,celestia,16.58
2023-01-01T23:55:11.587019Z,cosmos,9.47
2023-01-02T23:55:07.31258Z,cosmos,9.8
2023-01-03T23:55:09.636767Z,cosmos,10.16
2023-01-04T23:50:08.724902Z,cosmos,10.2
2023-01-05T23:50:20.361878Z,cosmos,10.08
2023-01-06T23:50:17.215109Z,cosmos,10.27
2023-01-07T23:40:16.839912Z,cosmos,10.19
2023-01-08T23:45:08.127344Z,cosmos,10.5
2023-01-09T23:55:15.285639Z,cosmos,11.12
2023-01-10T23:55:07.092151Z,cosmos,11.33
2023-01-11T23:55:06.708333Z,cosmos,11.86
2023-01-12T23:55:06.645035Z,cosmos,12.3
2023-01-13T23:55:13.095229Z,cosmos,12.41
2023-01-14T23:55:11.756221Z,cosmos,12.92
2023-01-15T23:50:13.340192Z,cosmos,12.78
2023-01-16T23:55:14.823446Z,cosmos,12.33
2023-01-17T23:55:08.210461Z,cosmos,12.2
2023-01-18T23:50:08.641204Z,cosmos,11.58
2023-01-19T23:55:06.965552Z,cosmos,12.01
2023-01-20T23:55:07.028435Z,cosmos,13.19
2023-01-21T23:55:06.179267Z,cosmos,13.11
2023-01-22T23:55:08.407476Z,cosmos,13.33
2023-01-23T23:55:14.089925Z,cosmos,13.12
2023-01-24T23:55:07.067832Z,cosmos,12.45
2023-01-25T23:45:07.195629Z,cosmos,13.63
2023-01-26T23:55:06.852676Z,cosmos,13.1
2023-01-27T23:55:06.873534Z,cosmos,13.56
2023-01-28T23:55:07.46118Z,cosmos,13.2
2023-01-29T23:45:08.445085Z,cosmos,13.85
2023-01-30T23:55:08.014304Z,cosmos,13.04
2023-01-31T23:55:07.572305Z,cosmos,13.39
2023-02-01T23:55:07.336Z,cosmos,14.86
2023-02-02T23:55:17.958254Z,cosmos,14.38
2023-02-03T23:50:12.620621Z,cosmos,15.0
2023-02-04T23:55:06.989851Z,cosmos,14.71
2023-02-05T23:55:06.484084Z,cosmos,14.77
2023-02-06T23:55:07.280863Z,cosmos,14.14
2023-02-07T23:55:07.120624Z,cosmos,15.0
2023-02-08T23:55:09.466917Z,cosmos,15.17
2023-02-09T23:50:22.82686Z,cosmos,13.5
2023-02-10T23:55:10.770814Z,cosmos,13.71
2023-02-11T23:45:09.663607Z,cosmos,13.76
2023-02-12T23:55:14.035429Z,cosmos,13.53
2023-02-13T23:45:19.804466Z,cosmos,13.14
2023-02-14T23:55:16.790375Z,cosmos,13.42
2023-02-15T23:55:15.650837Z,cosmos,14.26
2023-02-16T23:55:21.301442Z,cosmos,13.48
2023-02-17T23:50:11.913598Z,cosmos,14.19
2023-02-18T23:55:19.600302Z,cosmos,14.29
2023-02-19T23:55:16.911663Z,cosmos,14.14
2023-02-20T23:50:16.993708Z,cosmos,14.39
2023-02-21T23:55:13.040616Z,cosmos,13.84
2023-02-22T23:59:32.217355Z,cosmos,13.58
2023-02-23T23:55:26.825059Z,cosmos,13.74
2023-02-24T23:55:27.82938Z,cosmos,13.08
2023-02-25T23:55:21.604028Z,cosmos,12.81
2023-02-26T23:45:18.836398Z,cosmos,12.96
2023-02-27T23:55:19.752382Z,cosmos,12.78
2023-02-28T23:55:13.628215Z,cosmos,12.28
2023-03-01T23:55:08.446028Z,cosmos,12.77
2023-03-02T23:55:08.114614Z,cosmos,12.44
2023-03-03T23:45:13.574414Z,cosmos,12.0
2023-03-04T23:55:05.769715Z,cosmos,11.84
2023-03-05T23:55:08.84238Z,cosmos,12.03
2023-03-06T23:55:24.03455Z,cosmos,12.0
2023-03-07T23:55:18.184605Z,cosmos,11.74
2023-03-08T23:55:07.701368Z,cosmos,10.98
2023-03-09T23:55:17.957797Z,cosmos,11.01
2023-03-10T23:50:07.735396Z,cosmos,11.16
2023-03-11T23:55:14.848197Z,cosmos,11.04
2023-03-12T23:55:06.956349Z,cosmos,11.73
2023-03-13T23:55:24.501768Z,cosmos,12.0
2023-03-14T23:50:07.312043Z,cosmos,13.08
2023-03-15T23:50:21.960941Z,cosmos,12.48
2023-03-16T23:55:09.15923Z,cosmos,12.92
2023-03-17T23:55:14.944664Z,cosmos,13.22
2023-03-18T23:55:26.892352Z,cosmos,12.29
2023-03-19T23:55:25.603486Z,cosmos,12.45
2023-03-20T23:50:17.040681Z,cosmos,11.61
2023-03-21T23:55:25.553715Z,cosmos,11.98
2023-03-22T23:55:20.050331Z,cosmos,11.4
2023-03-23T23:55:13.822893Z,cosmos,11.74
2023-03-24T23:55:17.078782Z,cosmos,11.2
2023-03-25T23:50:22.311354Z,cosmos,11.17
2023-03-26T23:55:15.145412Z,cosmos,11.34
2023-03-27T23:55:29.079155Z,cosmos,10.86
2023-03-28T23:55:22.895879Z,cosmos,11.25
2023-03-29T23:55:12.221277Z,cosmos,11.45
2023-03-30T23:50:27.861119Z,cosmos,11.15
2023-03-31T23:55:14.069432Z,cosmos,11.19
2023-04-01T23:45:21.190618Z,cosmos,11.4
2023-04-02T23:55:25.466345Z,cosmos,11.13
2023-04-03T23:50:29.984949Z,cosmos,11.2
2023-04-04T23:55:21.803784Z,cosmos,11.27
2023-04-05T23:55:19.350539Z,cosmos,11.54
2023-04-06T23:50:40.016171Z,cosmos,11.33
2023-04-07T23:50:36.320694Z,cosmos,11.06
2023-04-08T23:45:20.211988Z,cosmos,10.96
2023-04-09T23:55:19.703342Z,cosmos,11.04
2023-04-10T23:50:26.463706Z,cosmos,11.19
2023-04-11T23:55:27.181271Z,cosmos,11.28
2023-04-12T23:55:21.389299Z,cosmos,11.33
2023-04-13T23:55:24.881644Z,cosmos,11.82
2023-04-14T23:55:24.214779Z,cosmos,12.25
2023-04-15T23:55:32.512411Z,cosmos,12.39
2023-04-16T23:55:34.960221Z,cosmos,12.68
2023-04-17T23:55:34.340936Z,cosmos,12.35
2023-04-18T23:55:25.037063Z,cosmos,12.54
2023-04-19T23:55:28.690083Z,cosmos,11.7
2023-04-20T23:27:15.165753Z,cosmos,11.47
2023-04-21T23:40:22.741368Z,cosmos,10.78
2023-04-22T23:55:28.137824Z,cosmos,11.05
2023-04-23T23:55:25.780132Z,cosmos,10.83
2023-04-24T23:50:39.726733Z,cosmos,10.87
2023-04-25T23:55:42.85875Z,cosmos,11.07
2023-04-26T23:55:28.174904Z,cosmos,10.89
2023-04-27T23:55:41.894114Z,cosmos,11.53
2023-04-28T23:55:33.265795Z,cosmos,11.72
2023-04-29T23:40:39.297968Z,cosmos,11.72
2023-04-30T23:55:27.330892Z,cosmos,11.61
2023-05-01T23:50:34.07123Z,cosmos,11.01
2023-05-02T23:50:19.023861Z,cosmos,11.04
2023-05-03T23:55:39.01873Z,cosmos,11.09
2023-05-04T23:50:25.370976Z,cosmos,10.98
2023-05-05T23:50:37.780755Z,cosmos,11.22
2023-05-06T23:55:34.671205Z,cosmos,10.85
2023-05-07T23:55:36.378078Z,cosmos,11.04
2023-05-08T23:55:31.70281Z,cosmos,10.64
2023-05-09T23:50:42.456982Z,cosmos,10.39
2023-05-10T23:55:33.359916Z,cosmos,11.0
2023-05-11T23:55:38.377422Z,cosmos,11.05
2023-05-12T23:51:48.459068Z,cosmos,11.17
2023-05-13T23:56:46.00555Z,cosmos,10.89
2023-05-14T23:55:42.640813Z,cosmos,10.9
2023-05-15T23:50:27.821778Z,cosmos,10.82
2023-05-16T23:50:31.303304Z,cosmos,10.88
2023-05-17T23:50:28.153665Z,cosmos,10.93
2023-05-18T23:55:41.38112Z,cosmos,10.76
2023-05-19T23:55:30.7857Z,cosmos,10.61
2023-05-20T23:10:38.944961Z,cosmos,10.6
2023-05-21T23:45:36.164041Z,cosmos,10.49
2023-05-22T23:50:49.508152Z,cosmos,10.49
2023-05-23T23:40:39.446978Z,cosmos,10.52
2023-05-24T23:55:40.028299Z,cosmos,10.42
2023-05-25T23:55:38.271096Z,cosmos,10.48
2023-05-26T23:55:42.933187Z,cosmos,10.53
2023-05-27T23:35:44.991296Z,cosmos,10.54
2023-05-28T23:55:36.459715Z,cosmos,10.94
2023-05-29T23:50:34.715029Z,cosmos,10.76
2023-05-30T23:30:37.222671Z,cosmos,10.84
2023-05-31T23:50:34.189476Z,cosmos,10.47
2023-06-01T23:50:37.615834Z,cosmos,10.33
2023-06-02T23:55:55.199653Z,cosmos,10.65
2023-06-03T23:45:40.204283Z,cosmos,10.7
2023-06-04T23:50:36.65013Z,cosmos,10.77
2023-06-05T23:45:34.806599Z,cosmos,10.03
2023-06-06T23:51:36.46673Z,cosmos,10.16
2023-06-07T23:50:17.92361Z,cosmos,9.42
2023-06-08T23:55:19.734408Z,cosmos,9.45
2023-06-09T23:40:19.724661Z,cosmos,9.16
2023-06-10T23:50:22.945083Z,cosmos,8.25
2023-06-11T23:40:21.739181Z,cosmos,8.42
2023-06-12T23:50:20.925372Z,cosmos,8.76
2023-06-13T23:45:23.244863Z,cosmos,8.64
2023-06-14T23:35:21.392514Z,cosmos,8.46
2023-06-15T23:55:47.384024Z,cosmos,8.69
2023-06-16T23:47:12.582052Z,cosmos,8.74
2023-06-17T19:25:30.46839Z,cosmos,8.96
2023-06-18T23:56:00.087909Z,cosmos,8.55
2023-06-19T23:50:26.762459Z,cosmos,8.58
2023-06-20T23:46:33.453949Z,cosmos,8.78
2023-06-21T23:50:28.544371Z,cosmos,9.06
2023-06-22T23:55:19.297515Z,cosmos,9.02
2023-06-23T23:50:54.228179Z,cosmos,9.26
2023-06-24T23:55:53.603345Z,cosmos,9.39
2023-06-25T23:41:15.151436Z,cosmos,9.48
2023-06-26T23:20:21.306309Z,cosmos,9.2
2023-06-27T23:50:20.990335Z,cosmos,9.42
2023-06-28T23:40:25.701372Z,cosmos,9.12
2023-06-29T23:50:20.716055Z,cosmos,9.01
2023-06-30T23:50:25.851794Z,cosmos,9.3
2023-07-01T23:50:20.200585Z,cosmos,9.56
2023-07-02T23:50:20.158005Z,cosmos,9.56
2023-07-03T23:50:24.001889Z,cosmos,9.95
2023-07-04T23:50:22.205293Z,cosmos,9.72
2023-07-05T23:50:19.812058Z,cosmos,9.4
2023-07-06T23:50:25.575479Z,cosmos,9.25
2023-07-07T23:50:20.795882Z,cosmos,9.21
2023-07-08T23:42:02.277052Z,cosmos,9.21
2023-07-09T23:40:23.17233Z,cosmos,9.44
2023-07-10T23:10:24.595886Z,cosmos,9.26
2023-07-11T23:50:22.324154Z,cosmos,9.2
2023-07-12T23:40:22.052062Z,cosmos,9.07
2023-07-13T23:50:26.133441Z,cosmos,9.88
2023-07-14T23:50:25.272806Z,cosmos,9.75
2023-07-15T23:40:23.945428Z,cosmos,9.7
2023-07-16T23:50:21.646117Z,cosmos,9.39
2023-07-17T23:40:25.629442Z,cosmos,9.44
2023-07-18T23:50:20.940613Z,cosmos,9.26
2023-07-19T23:31:02.525381Z,cosmos,9.18
